0	0.0	#1990-01-01
1	0.0	#1990-01-02
2	0.0	#1990-01-03
3	0.0	#1990-01-04
4	0.0	#1990-01-05
5	0.0	#1990-01-06
6	694313.6744937764	#1990-01-07
7	733972.6641112544	#1990-01-08
8	733972.6641112544	#1990-01-09
9	733972.6641112544	#1990-01-10
10	685041.1531705041	#1990-01-11
11	733972.6641112544	#1990-01-12
12	733972.6641112544	#1990-01-13
13	733972.6641112544	#1990-01-14
14	733972.6641112544	#1990-01-15
15	291607.3394514014	#1990-01-16
16	733972.6641112544	#1990-01-17
17	733972.6641112544	#1990-01-18
18	591875.5563393156	#1990-01-19
19	430034.583902784	#1990-01-20
20	432212.03613964736	#1990-01-21
21	403954.0885713641	#1990-01-22
22	252070.67861127516	#1990-01-23
23	254174.73358172743	#1990-01-24
24	250847.3908377564	#1990-01-25
25	255838.40495371292	#1990-01-26
26	190221.24878216677	#1990-01-27
27	188386.31712188863	#1990-01-28
28	125802.91462866902	#1990-01-29
29	733972.6641112544	#1990-01-30
30	733972.6641112544	#1990-01-31
31	601515.0639946434	#1990-02-01
32	595520.9539044014	#1990-02-02
33	733972.6641112544	#1990-02-03
34	733972.6641112544	#1990-02-04
35	733972.6641112544	#1990-02-05
36	733972.6641112544	#1990-02-06
37	727391.3758897237	#1990-02-07
38	674496.4125627725	#1990-02-08
39	589502.3780586892	#1990-02-09
40	668869.2888045862	#1990-02-10
41	650397.6434244529	#1990-02-11
42	634274.7105694758	#1990-02-12
43	421960.88459756016	#1990-02-13
44	444714.0371850091	#1990-02-14
45	543090.8399313876	#1990-02-15
46	733972.6641112544	#1990-02-16
47	733972.6641112544	#1990-02-17
48	467736.3130826321	#1990-02-18
49	494966.69892115967	#1990-02-19
50	526013.7426130656	#1990-02-20
51	687781.3177831861	#1990-02-21
52	733972.6641112544	#1990-02-22
53	733972.6641112544	#1990-02-23
54	733972.6641112544	#1990-02-24
55	733972.6641112544	#1990-02-25
56	733972.6641112544	#1990-02-26
57	733972.6641112544	#1990-02-27
58	733972.6641112544	#1990-02-28
59	733972.6641112544	#1990-03-01
60	733972.6641112544	#1990-03-02
61	733972.6641112544	#1990-03-03
62	733972.6641112544	#1990-03-04
63	733972.6641112544	#1990-03-05
64	733972.6641112544	#1990-03-06
65	733972.6641112544	#1990-03-07
66	733972.6641112544	#1990-03-08
67	733972.6641112544	#1990-03-09
68	733972.6641112544	#1990-03-10
69	733972.6641112544	#1990-03-11
70	733972.6641112544	#1990-03-12
71	733972.6641112544	#1990-03-13
72	733972.6641112544	#1990-03-14
73	733972.6641112544	#1990-03-15
74	733972.6641112544	#1990-03-16
75	733972.6641112544	#1990-03-17
76	733972.6641112544	#1990-03-18
77	638654.0807986729	#1990-03-19
78	659865.890791488	#1990-03-20
79	668942.6860709974	#1990-03-21
80	672294.4945704388	#1990-03-22
81	588988.5971938113	#1990-03-23
82	536044.7023559195	#1990-03-24
83	542772.7851102727	#1990-03-25
84	545292.7579237213	#1990-03-26
85	386828.0597421015	#1990-03-27
86	540644.2643843499	#1990-03-28
87	350178.3580474795	#1990-03-29
88	218528.12786139082	#1990-03-30
89	302837.1212123036	#1990-03-31
90	73470.66367753658	#1990-04-01
91	0.0	#1990-04-02
92	99282.03569878235	#1990-04-03
93	101728.61124581986	#1990-04-04
94	79440.3080123081	#1990-04-05
95	155626.6705470563	#1990-04-06
96	147528.50548636212	#1990-04-07
97	0.0	#1990-04-08
98	97422.63828303384	#1990-04-09
99	78559.5408153746	#1990-04-10
100	0.0	#1990-04-11
101	0.0	#1990-04-12
102	94706.9394258222	#1990-04-13
103	0.0	#1990-04-14
104	0.0	#1990-04-15
105	98719.32332296374	#1990-04-16
106	84651.51392749802	#1990-04-17
107	0.0	#1990-04-18
108	82522.99320157537	#1990-04-19
109	97031.18619550783	#1990-04-20
110	0.0	#1990-04-21
111	85336.55508066852	#1990-04-22
112	116187.87272881159	#1990-04-23
113	82694.25348986799	#1990-04-24
114	0.0	#1990-04-25
115	0.0	#1990-04-26
116	0.0	#1990-04-27
117	0.0	#1990-04-28
118	0.0	#1990-04-29
119	0.0	#1990-04-30
120	0.0	#1990-05-01
121	0.0	#1990-05-02
122	0.0	#1990-05-03
123	0.0	#1990-05-04
124	0.0	#1990-05-05
125	0.0	#1990-05-06
126	0.0	#1990-05-07
127	0.0	#1990-05-08
128	0.0	#1990-05-09
129	0.0	#1990-05-10
130	0.0	#1990-05-11
131	0.0	#1990-05-12
132	0.0	#1990-05-13
133	0.0	#1990-05-14
134	0.0	#1990-05-15
135	0.0	#1990-05-16
136	0.0	#1990-05-17
137	0.0	#1990-05-18
138	0.0	#1990-05-19
139	0.0	#1990-05-20
140	0.0	#1990-05-21
141	665126.0282176188	#1990-05-22
142	733972.6641112544	#1990-05-23
143	733972.6641112544	#1990-05-24
144	214858.26454083453	#1990-05-25
145	136029.60041528582	#1990-05-26
146	733972.6641112544	#1990-05-27
147	733972.6641112544	#1990-05-28
148	733972.6641112544	#1990-05-29
149	733972.6641112544	#1990-05-30
150	733972.6641112544	#1990-05-31
151	733972.6641112544	#1990-06-01
152	733972.6641112544	#1990-06-02
153	733972.6641112544	#1990-06-03
154	733972.6641112544	#1990-06-04
155	733972.6641112544	#1990-06-05
156	733972.6641112544	#1990-06-06
157	715525.4844865915	#1990-06-07
158	668869.2888045862	#1990-06-08
159	709090.9907978829	#1990-06-09
160	525818.0165693027	#1990-06-10
161	545561.8812338954	#1990-06-11
162	460225.32615322695	#1990-06-12
163	455748.0929021483	#1990-06-13
164	418902.66516376333	#1990-06-14
165	411758.66456641373	#1990-06-15
166	352722.7966163985	#1990-06-16
167	313748.8481520909	#1990-06-17
168	280181.8316467362	#1990-06-18
169	260046.51489461746	#1990-06-19
170	246614.8151413815	#1990-06-20
171	267361.77578025963	#1990-06-21
172	276830.0231472948	#1990-06-22
173	225525.33392591815	#1990-06-23
174	195799.44102941232	#1990-06-24
175	175101.41190147493	#1990-06-25
176	169033.9045448219	#1990-06-26
177	168153.1373478884	#1990-06-27
178	167859.5482822439	#1990-06-28
179	162452.616323291	#1990-06-29
180	142439.6283485241	#1990-06-30
181	130011.02456957354	#1990-07-01
182	126830.47635842478	#1990-07-02
183	125753.98311772826	#1990-07-03
184	128445.21621946954	#1990-07-04
185	117704.74956797484	#1990-07-05
186	108334.36522282116	#1990-07-06
187	98474.66576825998	#1990-07-07
188	87832.06213864677	#1990-07-08
189	76626.74613321495	#1990-07-09
190	77360.71879732622	#1990-07-10
191	77458.58181920771	#1990-07-11
192	77531.97908561885	#1990-07-12
193	82204.9383804605	#1990-07-13
194	77458.58181920771	#1990-07-14
195	77018.19822074097	#1990-07-15
196	76333.15706757046	#1990-07-16
197	76626.74613321495	#1990-07-17
198	0.0	#1990-07-18
199	0.0	#1990-07-19
200	0.0	#1990-07-20
201	0.0	#1990-07-21
202	0.0	#1990-07-22
203	0.0	#1990-07-23
204	0.0	#1990-07-24
205	0.0	#1990-07-25
206	0.0	#1990-07-26
207	0.0	#1990-07-27
208	0.0	#1990-07-28
209	0.0	#1990-07-29
210	0.0	#1990-07-30
211	0.0	#1990-07-31
212	0.0	#1990-08-01
213	0.0	#1990-08-02
214	0.0	#1990-08-03
215	0.0	#1990-08-04
216	0.0	#1990-08-05
217	0.0	#1990-08-06
218	0.0	#1990-08-07
219	0.0	#1990-08-08
220	0.0	#1990-08-09
221	0.0	#1990-08-10
222	0.0	#1990-08-11
223	0.0	#1990-08-12
224	0.0	#1990-08-13
225	0.0	#1990-08-14
226	0.0	#1990-08-15
227	0.0	#1990-08-16
228	0.0	#1990-08-17
229	0.0	#1990-08-18
230	0.0	#1990-08-19
231	0.0	#1990-08-20
232	0.0	#1990-08-21
233	0.0	#1990-08-22
234	0.0	#1990-08-23
235	0.0	#1990-08-24
236	0.0	#1990-08-25
237	0.0	#1990-08-26
238	0.0	#1990-08-27
239	0.0	#1990-08-28
240	0.0	#1990-08-29
241	0.0	#1990-08-30
242	0.0	#1990-08-31
243	0.0	#1990-09-01
244	0.0	#1990-09-02
245	0.0	#1990-09-03
246	0.0	#1990-09-04
247	0.0	#1990-09-05
248	0.0	#1990-09-06
249	113594.5026489518	#1990-09-07
250	109875.70781745478	#1990-09-08
251	112787.13271842944	#1990-09-09
252	112273.35185355156	#1990-09-10
253	111686.17372226254	#1990-09-11
254	111147.92710191429	#1990-09-12
255	110046.96810574741	#1990-09-13
256	108016.31040170627	#1990-09-14
257	106499.43356254302	#1990-09-15
258	104982.55672337975	#1990-09-16
259	103490.14563968687	#1990-09-17
260	103416.74837327577	#1990-09-18
261	106303.70751878002	#1990-09-19
262	110634.14623703642	#1990-09-20
263	115894.28366316708	#1990-09-21
264	118634.4482758491	#1990-09-22
265	117362.22899138958	#1990-09-23
266	112640.33818560718	#1990-09-24
267	104933.62521243902	#1990-09-25
268	95269.65180164082	#1990-09-26
269	87562.93882847264	#1990-09-27
270	82253.86989140123	#1990-09-28
271	84064.33579620901	#1990-09-29
272	86951.29494171328	#1990-09-30
273	0.0	#1990-10-01
274	0.0	#1990-10-02
275	0.0	#1990-10-03
276	0.0	#1990-10-04
277	0.0	#1990-10-05
278	0.0	#1990-10-06
279	0.0	#1990-10-07
280	0.0	#1990-10-08
281	90988.14459432516	#1990-10-09
282	90596.69250679918	#1990-10-10
283	89251.07595592854	#1990-10-11
284	89838.25408721753	#1990-10-12
285	88957.48689028404	#1990-10-13
286	82718.71924533838	#1990-10-14
287	75966.17073551484	#1990-10-15
288	0.0	#1990-10-16
289	0.0	#1990-10-17
290	0.0	#1990-10-18
291	0.0	#1990-10-19
292	0.0	#1990-10-20
293	0.0	#1990-10-21
294	0.0	#1990-10-22
295	0.0	#1990-10-23
296	0.0	#1990-10-24
297	0.0	#1990-10-25
298	0.0	#1990-10-26
299	0.0	#1990-10-27
300	0.0	#1990-10-28
301	0.0	#1990-10-29
302	0.0	#1990-10-30
303	0.0	#1990-10-31
304	0.0	#1990-11-01
305	0.0	#1990-11-02
306	0.0	#1990-11-03
307	0.0	#1990-11-04
308	0.0	#1990-11-05
309	0.0	#1990-11-06
310	0.0	#1990-11-07
311	0.0	#1990-11-08
312	0.0	#1990-11-09
313	0.0	#1990-11-10
314	0.0	#1990-11-11
315	0.0	#1990-11-12
316	0.0	#1990-11-13
317	0.0	#1990-11-14
318	0.0	#1990-11-15
319	0.0	#1990-11-16
320	0.0	#1990-11-17
321	0.0	#1990-11-18
322	0.0	#1990-11-19
323	0.0	#1990-11-20
324	0.0	#1990-11-21
325	0.0	#1990-11-22
326	0.0	#1990-11-23
327	0.0	#1990-11-24
328	0.0	#1990-11-25
329	0.0	#1990-11-26
330	0.0	#1990-11-27
331	0.0	#1990-11-28
332	0.0	#1990-11-29
333	0.0	#1990-11-30
334	0.0	#1990-12-01
335	0.0	#1990-12-02
336	0.0	#1990-12-03
337	0.0	#1990-12-04
338	0.0	#1990-12-05
339	0.0	#1990-12-06
340	0.0	#1990-12-07
341	0.0	#1990-12-08
342	0.0	#1990-12-09
343	0.0	#1990-12-10
344	0.0	#1990-12-11
345	0.0	#1990-12-12
346	0.0	#1990-12-13
347	0.0	#1990-12-14
348	0.0	#1990-12-15
349	0.0	#1990-12-16
350	0.0	#1990-12-17
351	0.0	#1990-12-18
352	0.0	#1990-12-19
353	0.0	#1990-12-20
354	0.0	#1990-12-21
355	0.0	#1990-12-22
356	0.0	#1990-12-23
357	0.0	#1990-12-24
358	0.0	#1990-12-25
359	0.0	#1990-12-26
360	0.0	#1990-12-27
361	0.0	#1990-12-28
362	0.0	#1990-12-29
363	0.0	#1990-12-30
364	0.0	#1990-12-31
365	0.0	#1991-01-01
366	0.0	#1991-01-02
367	0.0	#1991-01-03
368	0.0	#1991-01-04
369	0.0	#1991-01-05
370	0.0	#1991-01-06
371	0.0	#1991-01-07
372	0.0	#1991-01-08
373	0.0	#1991-01-09
374	0.0	#1991-01-10
375	0.0	#1991-01-11
376	0.0	#1991-01-12
377	0.0	#1991-01-13
378	0.0	#1991-01-14
379	0.0	#1991-01-15
380	0.0	#1991-01-16
381	0.0	#1991-01-17
382	0.0	#1991-01-18
383	0.0	#1991-01-19
384	0.0	#1991-01-20
385	0.0	#1991-01-21
386	0.0	#1991-01-22
387	0.0	#1991-01-23
388	0.0	#1991-01-24
389	0.0	#1991-01-25
390	0.0	#1991-01-26
391	0.0	#1991-01-27
392	0.0	#1991-01-28
393	0.0	#1991-01-29
394	0.0	#1991-01-30
395	0.0	#1991-01-31
396	0.0	#1991-02-01
397	0.0	#1991-02-02
398	444028.9960318386	#1991-02-03
399	706424.223451612	#1991-02-04
400	460372.1206860491	#1991-02-05
401	733972.6641112544	#1991-02-06
402	206833.49674655154	#1991-02-07
403	0.0	#1991-02-08
404	0.0	#1991-02-09
405	0.0	#1991-02-10
406	0.0	#1991-02-11
407	0.0	#1991-02-12
408	0.0	#1991-02-13
409	0.0	#1991-02-14
410	0.0	#1991-02-15
411	0.0	#1991-02-16
412	0.0	#1991-02-17
413	0.0	#1991-02-18
414	0.0	#1991-02-19
415	0.0	#1991-02-20
416	0.0	#1991-02-21
417	0.0	#1991-02-22
418	0.0	#1991-02-23
419	0.0	#1991-02-24
420	0.0	#1991-02-25
421	0.0	#1991-02-26
422	0.0	#1991-02-27
423	0.0	#1991-02-28
424	0.0	#1991-03-01
425	604548.8176729699	#1991-03-02
426	733972.6641112544	#1991-03-03
427	733972.6641112544	#1991-03-04
428	0.0	#1991-03-05
429	0.0	#1991-03-06
430	733972.6641112544	#1991-03-07
431	733972.6641112544	#1991-03-08
432	733972.6641112544	#1991-03-09
433	733972.6641112544	#1991-03-10
434	733972.6641112544	#1991-03-11
435	733972.6641112544	#1991-03-12
436	733972.6641112544	#1991-03-13
437	733972.6641112544	#1991-03-14
