1	220192.2	#1990-01-01
2	217745.62	#1990-01-02
3	217745.62	#1990-01-03
4	220192.2	#1990-01-04
5	220192.2	#1990-01-05
6	220192.2	#1990-01-06
7	229978.52	#1990-01-07
8	190833.24	#1990-01-08
9	173707.18	#1990-01-09
10	176153.76	#1990-01-10
11	176153.76	#1990-01-11
12	188386.66	#1990-01-12
13	195726.4	#1990-01-13
14	178600.34	#1990-01-14
15	173707.18	#1990-01-15
16	176153.76	#1990-01-16
17	176153.76	#1990-01-17
18	176153.76	#1990-01-18
19	183493.5	#1990-01-19
20	193279.82	#1990-01-20
21	193279.82	#1990-01-21
22	190833.24	#1990-01-22
23	193279.82	#1990-01-23
24	190833.24	#1990-01-24
25	193279.82	#1990-01-25
26	190833.24	#1990-01-26
27	190833.24	#1990-01-27
28	190833.24	#1990-01-28
29	190833.24	#1990-01-29
30	190833.24	#1990-01-30
31	190833.24	#1990-01-31
32	190833.24	#1990-02-01
33	188386.66	#1990-02-02
34	198172.98	#1990-02-03
35	190833.24	#1990-02-04
36	190833.24	#1990-02-05
37	190833.24	#1990-02-06
38	190833.24	#1990-02-07
39	190833.24	#1990-02-08
40	190833.24	#1990-02-09
41	190833.24	#1990-02-10
42	190833.24	#1990-02-11
43	190833.24	#1990-02-12
44	190833.24	#1990-02-13
45	188386.66	#1990-02-14
46	185940.08	#1990-02-15
47	190833.24	#1990-02-16
48	188386.66	#1990-02-17
49	188386.66	#1990-02-18
50	185940.08	#1990-02-19
51	185940.08	#1990-02-20
52	185940.08	#1990-02-21
53	185940.08	#1990-02-22
54	185940.08	#1990-02-23
55	185940.08	#1990-02-24
56	185940.08	#1990-02-25
57	185940.08	#1990-02-26
58	185940.08	#1990-02-27
59	185940.08	#1990-02-28
60	185940.08	#1990-03-01
61	185940.08	#1990-03-02
62	185940.08	#1990-03-03
63	185940.08	#1990-03-04
64	188386.66	#1990-03-05
65	185940.08	#1990-03-06
66	185940.08	#1990-03-07
67	185940.08	#1990-03-08
68	185940.08	#1990-03-09
69	185940.08	#1990-03-10
70	183493.5	#1990-03-11
71	183493.5	#1990-03-12
72	183493.5	#1990-03-13
73	183493.5	#1990-03-14
74	183493.5	#1990-03-15
75	185940.08	#1990-03-16
76	183493.5	#1990-03-17
77	183493.5	#1990-03-18
78	183493.5	#1990-03-19
79	181046.92	#1990-03-20
80	185940.08	#1990-03-21
81	188386.66	#1990-03-22
