time,elapsed_seconds,message
12:39:16,0.0001234,PEST++ performance logger started
12:39:16,0.0011177,starting to process control file
12:39:16,0.0052979,finished processing control file
12:39:16,0.0504885,loading parcov
12:39:16,0.0202758,beginning iteration 1
12:39:16,0.000173,commencing to build jacobian parameter sets
12:39:16,0.101774,jacobian parameter sets built, commencing model runs
14:16:51,5854.16,jacobian runs complete, processing runs
14:16:51,0.0369535,processing jacobian runs complete
14:16:51,2.8e-05,saving jacobian and sen files
14:16:51,0.0088156,commencing calculation of upgrade vector
14:16:51,0.0019794,forming JtQJ matrix
14:16:51,0.0072218,commencing to scale JtQJ matrix- first SVD...
14:16:51,2.72e-05,starting REDSVD
14:16:51,0.326856,retrieving REDSVD components
14:16:51,0.0046074,triming REDSVD components to 121elements
14:16:51,0.0025333,done REDSVD
14:16:51,0.0396291,S info: rows = 316: cols = 316: size = 99856: nonzeros = 303
14:16:51,4.26e-05,JS
14:16:51,0.000356,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:16:51,0.0140095,S info: rows = 316: cols = 316: size = 99856: nonzeros = 303
14:16:51,4.17e-05,commencing SVD factorization of lambda-scaled JtQJ
14:16:51,2.01e-05,starting REDSVD
14:16:51,0.354759,retrieving REDSVD components
14:16:51,0.0048755,triming REDSVD components to 119elements
14:16:51,0.0025317,done REDSVD
14:16:51,0.0006014,SVD factorization complete
14:16:52,0.0729758,commencing linear algebra multiplication to compute ugrade
14:16:52,3.34e-05,S info: rows = 316: cols = 316: size = 99856: nonzeros = 303Vt info: rows = 119: cols = 316: size = 37604: nonzeros = 36057
14:16:52,2.52e-05,U info: rows = 316: cols = 119: size = 37604: nonzeros = 36057
14:16:52,2.69e-05,jac info: rows = 178: cols = 316: size = 56248: nonzeros = 4503
14:16:52,0.0095219,linear algebra multiplication to compute ugrade complete
14:16:52,0.0013412,commencing check of parameter bounds and gradients
14:16:52,0.004052,beginning upgrade vector calculations, lambda = 0.1
14:16:52,0.0002283,commencing calculation of upgrade vector
14:16:52,0.0039278,forming JtQJ matrix
14:16:52,0.0124056,commencing to scale JtQJ matrix- first SVD...
14:16:52,4.3e-05,starting REDSVD
14:16:52,0.41809,retrieving REDSVD components
14:16:52,0.0045625,triming REDSVD components to 117elements
14:16:52,0.0024348,done REDSVD
14:16:52,0.0183164,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292
14:16:52,2.46e-05,JS
14:16:52,0.0001832,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:16:52,0.0070561,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292
14:16:52,2.23e-05,commencing SVD factorization of lambda-scaled JtQJ
14:16:52,1.16e-05,starting REDSVD
14:16:53,0.592751,retrieving REDSVD components
14:16:53,0.0064423,triming REDSVD components to 177elements
14:16:53,0.0041598,done REDSVD
14:16:53,0.0005349,SVD factorization complete
14:16:53,0.0809467,commencing linear algebra multiplication to compute ugrade
14:16:53,1.92e-05,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292Vt info: rows = 177: cols = 305: size = 53985: nonzeros = 51684
14:16:53,1.36e-05,U info: rows = 305: cols = 177: size = 53985: nonzeros = 51684
14:16:53,1.27e-05,jac info: rows = 178: cols = 305: size = 54290: nonzeros = 4343
14:16:53,0.0023241,linear algebra multiplication to compute ugrade complete
14:16:53,0.0015454,commencing check of parameter bounds and gradients
14:16:53,0.0002014,commencing calculation of upgrade vector
14:16:53,0.0038832,forming JtQJ matrix
14:16:53,0.0124565,commencing to scale JtQJ matrix- first SVD...
14:16:53,4.81e-05,starting REDSVD
14:16:53,0.300351,retrieving REDSVD components
14:16:53,0.0042385,triming REDSVD components to 116elements
14:16:53,0.0024551,done REDSVD
14:16:53,0.0350783,S info: rows = 304: cols = 304: size = 92416: nonzeros = 291
14:16:53,4.2e-05,JS
14:16:53,0.0003561,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:16:53,0.0130336,S info: rows = 304: cols = 304: size = 92416: nonzeros = 291
14:16:53,0.0001247,commencing SVD factorization of lambda-scaled JtQJ
14:16:53,2.93e-05,starting REDSVD
14:16:54,0.604016,retrieving REDSVD components
14:16:54,0.0062,triming REDSVD components to 183elements
14:16:54,0.0042145,done REDSVD
14:16:54,0.0005555,SVD factorization complete
14:16:54,0.0940622,commencing linear algebra multiplication to compute ugrade
14:16:54,1.69e-05,S info: rows = 304: cols = 304: size = 92416: nonzeros = 291Vt info: rows = 183: cols = 304: size = 55632: nonzeros = 53253
14:16:54,1.25e-05,U info: rows = 304: cols = 183: size = 55632: nonzeros = 53253
14:16:54,1.18e-05,jac info: rows = 178: cols = 304: size = 54112: nonzeros = 4340
14:16:54,0.0362476,linear algebra multiplication to compute ugrade complete
14:16:54,0.0015785,commencing check of parameter bounds
14:16:54,0.0001681,limiting out of bounds pars
14:16:54,0.0003412,change limit/bound enforement for lambda 0.1: upper change limit,SURFK_2_1, scaling factor: 2.24477e-27
14:16:54,0.0790916,checking for denormal floating point values
14:16:54,4.34e-05,transforming upgrade pars to model pars
14:16:54,4.54e-05,writing upgrade vector to csv file
14:16:54,0.0022196,beginning upgrade vector calculations, lambda = 1
14:16:54,9.41e-05,commencing calculation of upgrade vector
14:16:54,0.0019394,forming JtQJ matrix
14:16:54,0.0068736,commencing to scale JtQJ matrix- first SVD...
14:16:54,2.36e-05,starting REDSVD
14:16:54,0.340224,retrieving REDSVD components
14:16:54,0.0045621,triming REDSVD components to 117elements
14:16:54,0.0025094,done REDSVD
14:16:54,0.03583,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292
14:16:54,4.53e-05,JS
14:16:54,0.0003518,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:16:54,0.0130984,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292
14:16:54,4.53e-05,commencing SVD factorization of lambda-scaled JtQJ
14:16:54,2.24e-05,starting REDSVD
14:16:55,0.663316,retrieving REDSVD components
14:16:55,0.005992,triming REDSVD components to 182elements
14:16:55,0.0046023,done REDSVD
14:16:55,0.0004655,SVD factorization complete
14:16:55,0.0962537,commencing linear algebra multiplication to compute ugrade
14:16:55,2.06e-05,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292Vt info: rows = 182: cols = 305: size = 55510: nonzeros = 53144
14:16:55,1.37e-05,U info: rows = 305: cols = 182: size = 55510: nonzeros = 53144
14:16:55,1.23e-05,jac info: rows = 178: cols = 305: size = 54290: nonzeros = 4343
14:16:55,0.0245799,linear algebra multiplication to compute ugrade complete
14:16:55,0.0014128,commencing check of parameter bounds and gradients
14:16:55,0.0002142,commencing calculation of upgrade vector
14:16:55,0.0038158,forming JtQJ matrix
14:16:55,0.0118277,commencing to scale JtQJ matrix- first SVD...
14:16:55,5e-05,starting REDSVD
14:16:56,0.397899,retrieving REDSVD components
14:16:56,0.0042626,triming REDSVD components to 116elements
14:16:56,0.0023383,done REDSVD
14:16:56,0.0344268,S info: rows = 304: cols = 304: size = 92416: nonzeros = 291
14:16:56,4.28e-05,JS
14:16:56,0.0003334,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:16:56,0.0130603,S info: rows = 304: cols = 304: size = 92416: nonzeros = 291
14:16:56,4.18e-05,commencing SVD factorization of lambda-scaled JtQJ
14:16:56,2.13e-05,starting REDSVD
14:16:56,0.545989,retrieving REDSVD components
14:16:56,0.0062449,triming REDSVD components to 183elements
14:16:56,0.0043191,done REDSVD
14:16:56,0.000534,SVD factorization complete
14:16:56,0.0920474,commencing linear algebra multiplication to compute ugrade
14:16:56,1.76e-05,S info: rows = 304: cols = 304: size = 92416: nonzeros = 291Vt info: rows = 183: cols = 304: size = 55632: nonzeros = 53253
14:16:56,1.19e-05,U info: rows = 304: cols = 183: size = 55632: nonzeros = 53253
14:16:56,1.13e-05,jac info: rows = 178: cols = 304: size = 54112: nonzeros = 4340
14:16:56,0.0331087,linear algebra multiplication to compute ugrade complete
14:16:56,0.0016274,commencing check of parameter bounds
14:16:56,0.0001644,limiting out of bounds pars
14:16:56,0.0003396,change limit/bound enforement for lambda 1: upper change limit,KS_193, scaling factor: 7.8608e-13
14:16:56,0.0322989,checking for denormal floating point values
14:16:56,0.0001181,transforming upgrade pars to model pars
14:16:56,0.0001023,writing upgrade vector to csv file
14:16:56,0.0032443,beginning upgrade vector calculations, lambda = 10
14:16:56,0.0001449,commencing calculation of upgrade vector
14:16:56,0.0028946,forming JtQJ matrix
14:16:56,0.0089465,commencing to scale JtQJ matrix- first SVD...
14:16:56,3.48e-05,starting REDSVD
14:16:57,0.368316,retrieving REDSVD components
14:16:57,0.0044663,triming REDSVD components to 117elements
14:16:57,0.0024656,done REDSVD
14:16:57,0.0352969,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292
14:16:57,4.52e-05,JS
14:16:57,0.0003663,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:16:57,0.0131591,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292
14:16:57,4.38e-05,commencing SVD factorization of lambda-scaled JtQJ
14:16:57,2.22e-05,starting REDSVD
14:16:57,0.65898,retrieving REDSVD components
14:16:57,0.0065578,triming REDSVD components to 182elements
14:16:57,0.0041799,done REDSVD
14:16:57,0.0005762,SVD factorization complete
14:16:57,0.0990484,commencing linear algebra multiplication to compute ugrade
14:16:57,1.9e-05,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292Vt info: rows = 182: cols = 305: size = 55510: nonzeros = 53144
14:16:57,1.36e-05,U info: rows = 305: cols = 182: size = 55510: nonzeros = 53144
14:16:57,1.25e-05,jac info: rows = 178: cols = 305: size = 54290: nonzeros = 4343
14:16:58,0.0419189,linear algebra multiplication to compute ugrade complete
14:16:58,0.0015931,commencing check of parameter bounds and gradients
14:16:58,0.0001991,commencing calculation of upgrade vector
14:16:58,0.0039167,forming JtQJ matrix
14:16:58,0.0127107,commencing to scale JtQJ matrix- first SVD...
14:16:58,5.25e-05,starting REDSVD
14:16:58,0.375665,retrieving REDSVD components
14:16:58,0.0040256,triming REDSVD components to 117elements
14:16:58,0.0024148,done REDSVD
14:16:58,0.0352579,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292
14:16:58,4.22e-05,JS
14:16:58,0.0003394,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:16:58,0.0130204,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292
14:16:58,4.28e-05,commencing SVD factorization of lambda-scaled JtQJ
14:16:58,2.03e-05,starting REDSVD
14:16:59,0.655897,retrieving REDSVD components
14:16:59,0.0064842,triming REDSVD components to 182elements
14:16:59,0.0038335,done REDSVD
14:16:59,0.0003983,SVD factorization complete
14:16:59,0.0863194,commencing linear algebra multiplication to compute ugrade
14:16:59,1.79e-05,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292Vt info: rows = 182: cols = 305: size = 55510: nonzeros = 53144
14:16:59,1.66e-05,U info: rows = 305: cols = 182: size = 55510: nonzeros = 53144
14:16:59,1.22e-05,jac info: rows = 178: cols = 305: size = 54290: nonzeros = 4343
14:16:59,0.0124581,linear algebra multiplication to compute ugrade complete
14:16:59,0.0017134,commencing check of parameter bounds
14:16:59,0.0001806,limiting out of bounds pars
14:16:59,0.0003302,change limit/bound enforement for lambda 10: upper change limit,KS_193, scaling factor: 5.01519e-06
14:16:59,0.0525097,checking for denormal floating point values
14:16:59,9.04e-05,transforming upgrade pars to model pars
14:16:59,8.75e-05,writing upgrade vector to csv file
14:16:59,0.0043282,beginning upgrade vector calculations, lambda = 100
14:16:59,0.0001824,commencing calculation of upgrade vector
14:16:59,0.0041896,forming JtQJ matrix
14:16:59,0.0120394,commencing to scale JtQJ matrix- first SVD...
14:16:59,4.88e-05,starting REDSVD
14:16:59,0.343498,retrieving REDSVD components
14:16:59,0.0041318,triming REDSVD components to 117elements
14:16:59,0.0022419,done REDSVD
14:16:59,0.0348914,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292
14:16:59,4.91e-05,JS
14:16:59,0.0003758,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:16:59,0.0123526,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292
14:16:59,4.74e-05,commencing SVD factorization of lambda-scaled JtQJ
14:16:59,2.3e-05,starting REDSVD
14:17:00,0.665736,retrieving REDSVD components
14:17:00,0.0064937,triming REDSVD components to 176elements
14:17:00,0.0043391,done REDSVD
14:17:00,0.0006034,SVD factorization complete
14:17:00,0.0760842,commencing linear algebra multiplication to compute ugrade
14:17:00,1.89e-05,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292Vt info: rows = 176: cols = 305: size = 53680: nonzeros = 51392
14:17:00,1.3e-05,U info: rows = 305: cols = 176: size = 53680: nonzeros = 51392
14:17:00,1.23e-05,jac info: rows = 178: cols = 305: size = 54290: nonzeros = 4343
14:17:00,0.0178467,linear algebra multiplication to compute ugrade complete
14:17:00,0.0018071,commencing check of parameter bounds and gradients
14:17:00,0.0002032,commencing calculation of upgrade vector
14:17:00,0.0039044,forming JtQJ matrix
14:17:00,0.0121119,commencing to scale JtQJ matrix- first SVD...
14:17:00,4.73e-05,starting REDSVD
14:17:00,0.470473,retrieving REDSVD components
14:17:00,0.004108,triming REDSVD components to 116elements
14:17:00,0.0026575,done REDSVD
14:17:01,0.0355752,S info: rows = 304: cols = 304: size = 92416: nonzeros = 291
14:17:01,4.78e-05,JS
14:17:01,0.0003343,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:17:01,0.0106153,S info: rows = 304: cols = 304: size = 92416: nonzeros = 291
14:17:01,4.27e-05,commencing SVD factorization of lambda-scaled JtQJ
14:17:01,1.96e-05,starting REDSVD
14:17:01,0.630191,retrieving REDSVD components
14:17:01,0.0065607,triming REDSVD components to 168elements
14:17:01,0.0040683,done REDSVD
14:17:01,0.0005541,SVD factorization complete
14:17:01,0.0941444,commencing linear algebra multiplication to compute ugrade
14:17:01,1.75e-05,S info: rows = 304: cols = 304: size = 92416: nonzeros = 291Vt info: rows = 168: cols = 304: size = 51072: nonzeros = 48888
14:17:01,1.21e-05,U info: rows = 304: cols = 168: size = 51072: nonzeros = 48888
14:17:01,1.15e-05,jac info: rows = 178: cols = 304: size = 54112: nonzeros = 4340
14:17:01,0.041999,linear algebra multiplication to compute ugrade complete
14:17:01,0.0016839,commencing check of parameter bounds
14:17:01,0.000178,limiting out of bounds pars
14:17:01,0.0003332,change limit/bound enforement for lambda 100: lower bound,SPILL_688, scaling factor: 0.0203862
14:17:01,4e-05,checking for denormal floating point values
14:17:01,7.29e-05,transforming upgrade pars to model pars
14:17:01,8.74e-05,writing upgrade vector to csv file
14:17:01,0.00439,beginning upgrade vector calculations, lambda = 1000
14:17:01,0.0017695,commencing calculation of upgrade vector
14:17:01,0.0039719,forming JtQJ matrix
14:17:01,0.0124462,commencing to scale JtQJ matrix- first SVD...
14:17:01,4.55e-05,starting REDSVD
14:17:02,0.460814,retrieving REDSVD components
14:17:02,0.0043448,triming REDSVD components to 117elements
14:17:02,0.0026164,done REDSVD
14:17:02,0.0650035,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292
14:17:02,5.07e-05,JS
14:17:02,0.0003694,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:17:02,0.0250399,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292
14:17:02,2.9e-05,commencing SVD factorization of lambda-scaled JtQJ
14:17:02,1.26e-05,starting REDSVD
14:17:03,0.670776,retrieving REDSVD components
14:17:03,0.0068476,triming REDSVD components to 168elements
14:17:03,0.0041778,done REDSVD
14:17:03,0.0005369,SVD factorization complete
14:17:03,0.0872242,commencing linear algebra multiplication to compute ugrade
14:17:03,1.86e-05,S info: rows = 305: cols = 305: size = 93025: nonzeros = 292Vt info: rows = 168: cols = 305: size = 51240: nonzeros = 49056
14:17:03,1.33e-05,U info: rows = 305: cols = 168: size = 51240: nonzeros = 49056
14:17:03,1.23e-05,jac info: rows = 178: cols = 305: size = 54290: nonzeros = 4343
14:17:03,0.0450809,linear algebra multiplication to compute ugrade complete
14:17:03,0.0017424,commencing check of parameter bounds and gradients
14:17:03,0.000203,commencing calculation of upgrade vector
14:17:03,0.0039239,forming JtQJ matrix
14:17:03,0.0125507,commencing to scale JtQJ matrix- first SVD...
14:17:03,4.79e-05,starting REDSVD
14:17:03,0.388529,retrieving REDSVD components
14:17:03,0.0042137,triming REDSVD components to 116elements
14:17:03,0.0024058,done REDSVD
14:17:03,0.0354132,S info: rows = 304: cols = 304: size = 92416: nonzeros = 291
14:17:03,4.36e-05,JS
14:17:03,0.0003529,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:17:03,0.0130335,S info: rows = 304: cols = 304: size = 92416: nonzeros = 291
14:17:03,4.13e-05,commencing SVD factorization of lambda-scaled JtQJ
14:17:03,2.09e-05,starting REDSVD
14:17:04,0.734225,retrieving REDSVD components
14:17:04,0.0062533,triming REDSVD components to 165elements
14:17:04,0.0039423,done REDSVD
14:17:04,0.0005513,SVD factorization complete
14:17:04,0.0891224,commencing linear algebra multiplication to compute ugrade
14:17:04,1.66e-05,S info: rows = 304: cols = 304: size = 92416: nonzeros = 291Vt info: rows = 165: cols = 304: size = 50160: nonzeros = 48015
14:17:04,1.21e-05,U info: rows = 304: cols = 165: size = 50160: nonzeros = 48015
14:17:04,1.13e-05,jac info: rows = 178: cols = 304: size = 54112: nonzeros = 4340
14:17:04,0.0010082,linear algebra multiplication to compute ugrade complete
14:17:04,0.0017481,commencing check of parameter bounds
14:17:04,0.0001634,limiting out of bounds pars
14:17:04,0.0003221,change limit/bound enforement for lambda 1000: lower bound,SPILL_688, scaling factor: 0.0956795
14:17:04,3.58e-05,checking for denormal floating point values
14:17:04,6.99e-05,transforming upgrade pars to model pars
14:17:04,8.35e-05,writing upgrade vector to csv file
14:17:04,0.0354837,LinearAnalysis::glm_iter_fosm
14:17:04,6.57e-05,starting FOSM uncertainty analyses for iteration 0
14:17:04,0.0054361,loading obscov
14:17:04,0.0001136,loading parcov
14:17:04,0.0002494,setting predictions
14:17:04,2.62e-05,set_predictions
14:17:04,0.0001509,extracting prediction BSFLO_10 from jacobian
14:17:04,0.0020221,Prediction BSFLO_10 has no non-zero entries in jacobian row/
14:17:04,6.47e-05,extracting prediction BSFLO_11 from jacobian
14:17:04,0.0018944,Prediction BSFLO_11 has no non-zero entries in jacobian row/
14:17:04,4.74e-05,extracting prediction BSFLO_12 from jacobian
14:17:04,0.0018624,Prediction BSFLO_12 has no non-zero entries in jacobian row/
14:17:04,4.87e-05,extracting prediction BSFLO_14 from jacobian
14:17:04,0.0018473,Prediction BSFLO_14 has no non-zero entries in jacobian row/
14:17:04,4.78e-05,extracting prediction BSFLO_15 from jacobian
14:17:04,0.0018493,Prediction BSFLO_15 has no non-zero entries in jacobian row/
14:17:04,4.65e-05,extracting prediction BSFLO_17 from jacobian
14:17:04,0.0018469,Prediction BSFLO_17 has no non-zero entries in jacobian row/
14:17:04,4.58e-05,extracting prediction BSFLO_19 from jacobian
14:17:04,0.0018578,Prediction BSFLO_19 has no non-zero entries in jacobian row/
14:17:04,5.6e-05,extracting prediction BSFLO_20 from jacobian
14:17:04,0.0018908,extracting prediction BSFLO_3 from jacobian
14:17:04,0.0018545,Prediction BSFLO_3 has no non-zero entries in jacobian row/
14:17:04,5.01e-05,extracting prediction BSFLO_4 from jacobian
14:17:04,0.0317554,Prediction BSFLO_4 has no non-zero entries in jacobian row/
14:17:04,8.23e-05,extracting prediction BSFLO_7 from jacobian
14:17:04,0.0018828,Prediction BSFLO_7 has no non-zero entries in jacobian row/
14:17:04,5.42e-05,extracting prediction BSFLO_8 from jacobian
14:17:04,0.0018497,Prediction BSFLO_8 has no non-zero entries in jacobian row/
14:17:04,4.31e-05,extracting prediction BSFLO_9 from jacobian
14:17:04,0.0019214,Prediction BSFLO_9 has no non-zero entries in jacobian row/
14:17:04,4.75e-05,extracting prediction GFLO_1 from jacobian
14:17:04,0.00395,extracting prediction GFLO_10 from jacobian
14:17:04,0.001307,Prediction GFLO_10 has no non-zero entries in jacobian row/
14:17:04,2.43e-05,extracting prediction GFLO_11 from jacobian
14:17:04,0.0008514,Prediction GFLO_11 has no non-zero entries in jacobian row/
14:17:04,2.33e-05,extracting prediction GFLO_12 from jacobian
14:17:04,0.0009039,Prediction GFLO_12 has no non-zero entries in jacobian row/
14:17:04,2.11e-05,extracting prediction GFLO_13 from jacobian
14:17:04,0.0008986,extracting prediction GFLO_14 from jacobian
14:17:04,0.0008885,Prediction GFLO_14 has no non-zero entries in jacobian row/
14:17:04,2.08e-05,extracting prediction GFLO_15 from jacobian
14:17:04,0.0009076,extracting prediction GFLO_16 from jacobian
14:17:04,0.0008849,extracting prediction GFLO_17 from jacobian
14:17:04,0.0009025,Prediction GFLO_17 has no non-zero entries in jacobian row/
14:17:04,2.12e-05,extracting prediction GFLO_18 from jacobian
14:17:04,0.0008719,extracting prediction GFLO_19 from jacobian
14:17:04,0.0008333,Prediction GFLO_19 has no non-zero entries in jacobian row/
14:17:04,2.19e-05,extracting prediction GFLO_2 from jacobian
14:17:04,0.0009005,extracting prediction GFLO_20 from jacobian
14:17:04,0.0008682,extracting prediction GFLO_3 from jacobian
14:17:04,0.0008639,extracting prediction GFLO_4 from jacobian
14:17:04,0.0008538,Prediction GFLO_4 has no non-zero entries in jacobian row/
14:17:04,2.34e-05,extracting prediction GFLO_5 from jacobian
14:17:04,0.00085,extracting prediction GFLO_6 from jacobian
14:17:04,0.000846,extracting prediction GFLO_7 from jacobian
14:17:04,0.0008797,Prediction GFLO_7 has no non-zero entries in jacobian row/
14:17:04,2.1e-05,extracting prediction GFLO_8 from jacobian
14:17:04,0.0008381,Prediction GFLO_8 has no non-zero entries in jacobian row/
14:17:04,1.99e-05,extracting prediction GFLO_9 from jacobian
14:17:04,0.0008247,Prediction GFLO_9 has no non-zero entries in jacobian row/
14:17:04,2.06e-05,extracting prediction PMPCHG from jacobian
14:17:04,0.000901,parameter fosm calcs
