time,elapsed_seconds,message
19:32:46,9.24e-05,PEST++ performance logger started
19:32:46,0.0005224,starting to process control file
19:32:46,0.0049186,finished processing control file
19:32:46,0.0164102,loading parcov
19:32:46,0.0083192,beginning iteration 1
19:32:46,0.0001643,commencing to build jacobian parameter sets
19:32:46,0.0397568,jacobian parameter sets built, commencing model runs
21:28:39,6952.68,jacobian runs complete, processing runs
21:28:39,0.0387532,processing jacobian runs complete
21:28:39,7.38e-05,saving jacobian and sen files
21:28:39,0.0111911,commencing calculation of upgrade vector
21:28:39,0.0020074,forming JtQJ matrix
21:28:39,0.0069425,commencing to scale JtQJ matrix- first SVD...
21:28:39,9.06e-05,starting REDSVD
21:28:40,0.992445,retrieving REDSVD components
21:28:40,0.002444,triming REDSVD components to 121elements
21:28:40,0.00128,done REDSVD
21:28:40,0.0163823,S info: rows = 316: cols = 316: size = 99856: nonzeros = 303
21:28:40,7.3e-05,JS
21:28:40,0.0002111,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
21:28:40,0.007166,S info: rows = 316: cols = 316: size = 99856: nonzeros = 303
21:28:40,7.61e-05,commencing SVD factorization of lambda-scaled JtQJ
21:28:40,1.22e-05,starting REDSVD
21:28:41,1.11341,retrieving REDSVD components
21:28:41,0.0040003,triming REDSVD components to 119elements
21:28:41,0.0018642,done REDSVD
21:28:41,0.0003795,SVD factorization complete
21:28:41,0.0540276,commencing linear algebra multiplication to compute ugrade
21:28:41,4.99e-05,S info: rows = 316: cols = 316: size = 99856: nonzeros = 303Vt info: rows = 119: cols = 316: size = 37604: nonzeros = 36057
21:28:41,2.85e-05,U info: rows = 316: cols = 119: size = 37604: nonzeros = 36057
21:28:41,2.05e-05,jac info: rows = 178: cols = 316: size = 56248: nonzeros = 4503
21:28:42,0.157088,linear algebra multiplication to compute ugrade complete
21:28:42,0.0016485,commencing check of parameter bounds and gradients
21:28:42,0.0046292,beginning upgrade vector calculations, lambda = 0.1
